Prime Contract ID,Contract Includes Sub Vendors,Vendor Record Type,Prime Vendor,Prime Vendor M/WBE Category,Prime Contract Purpose,Prime Contract Current Amount,Prime Contract Original Amount,Prime Vendor Spend to Date,Prime Contract Start Date,Prime Contract End Date,Prime Contract Registration Date,Prime Woman Owned Business,Prime Emerging Business,Prime Contracting Agency,OCA Number,Prime Contract Version,FMS Document/Parent Contract ID,Prime Contract Type,Prime Contract Award Method,Prime Contract Expense Category,Prime Contract Industry,Prime Contract PIN,Prime Contract APT PIN,% COVID Spending,% Other Spending,Sub Vendor,Sub Vendor M/WBE Category,Sub Contract Purpose,Subcontract Status,Sub Contract Industry,Sub Contract Current Amount,Sub Contract Original Amount,Sub Vendor Paid to Date,Sub Contract Start Date,Sub Contract End Date,Sub Contract Reference ID,Sub Woman Owned Business,Sub Emerging Business
CT180620258804264,yes,Sub Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 1059 Ward Av BX,0,0,0,11/25/2024,11/24/2025,,No ,No ,Housing Preservation and Development,,1,-,,,,Construction Services,80625E0026001,,0,0,TRIBORO WATER MAIN AND SEWER CORP.,Non-M/WBE,Water/Sewer disconnect,No Subcontract Payments Submitted,Construction Services,10000,10000,0,11/25/2024,11/24/2025,005,No ,No 
CT180620258804153,no,Prime Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Immediate Emergency Demo 187 Hendrix + Gar BK,450750,450750,0,9/13/2024,9/12/2025,12/2/2024,No ,No ,Housing Preservation and Development,1016118750,1,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0013001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CT180620258804106,yes,Prime Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 457 Bch 64 St QN,318853,318853,0,6/13/2024,6/12/2025,2/13/2025,No ,No ,Housing Preservation and Development,1016374690,1,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0018001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT180620258804106,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 457 Bch 64 St QN,0,0,0,6/13/2024,6/12/2025,,No ,No ,Housing Preservation and Development,,1,-,,,,Construction Services,80625E0018001,,0,0,ABC TANK REPAIR & LINING,Non-M/WBE,Tank Removal,No Subcontract Payments Submitted,Construction Services,9000,9000,0,6/13/2024,6/12/2025,003,No ,No 
CT180620258804106,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 457 Bch 64 St QN,0,0,0,6/13/2024,6/12/2025,,No ,No ,Housing Preservation and Development,,1,-,,,,Construction Services,80625E0018001,,0,0,HIRANI ENGINEERING & LAND SURVEYING PC,Asian American,Professional Engineer Means and Methods,No Subcontract Payments Submitted,Construction Services,15000,15000,0,6/13/2024,6/12/2025,004,No ,No 
CT180620258804106,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 457 Bch 64 St QN,0,0,0,6/13/2024,6/12/2025,,No ,No ,Housing Preservation and Development,,1,-,,,,Construction Services,80625E0018001,,0,0,HIRANI ENGINEERING & LAND SURVEYING PC,Asian American,Professional Engineer Means and Methods,No Subcontract Payments Submitted,Construction Services,15000,15000,0,6/13/2024,6/12/2025,004,No ,No 
CT180620258804106,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 457 Bch 64 St QN,0,0,0,6/13/2024,6/12/2025,,No ,No ,Housing Preservation and Development,,1,-,,,,Construction Services,80625E0018001,,0,0,Eppsolutely Clean Maintenance & Detailing Services LLC,Black American,Chain Link Fence,No Subcontract Payments Submitted,Construction Services,1500,1500,0,6/13/2024,6/12/2025,007,No ,No 
CT180620258804106,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 457 Bch 64 St QN,0,0,0,6/13/2024,6/12/2025,,No ,No ,Housing Preservation and Development,,1,-,,,,Construction Services,80625E0018001,,0,0,24 SEVEN PLUMBING INC,Non-M/WBE,Plumber,No Subcontract Payments Submitted,Construction Services,12000,12000,0,6/13/2024,6/12/2025,006,No ,No 
CT180620258803806,yes,Prime Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Imm Emerg Demo 1074 Castleton Av SI,545989,545989,0,10/19/2024,10/18/2025,2/13/2025,No ,No ,Housing Preservation and Development,1016368733,1,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0021001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT180620258803806,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Imm Emerg Demo 1074 Castleton Av SI,0,0,0,10/19/2024,10/18/2025,,No ,No ,Housing Preservation and Development,,1,-,,,,Construction Services,80625E0021001,,0,0,"Cardella Trucking Co, Inc.",Women (Non-Minority),Waste Hauling & Disposal,No Subcontract Payments Submitted,Construction Services,95000,95000,0,10/19/2024,10/18/2025,001,Yes,No 
CT180620258803806,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Imm Emerg Demo 1074 Castleton Av SI,0,0,0,10/19/2024,10/18/2025,,No ,No ,Housing Preservation and Development,,1,-,,,,Construction Services,80625E0021001,,0,0,THEODORE YEN,Non-M/WBE,One Site Engineer,No Subcontract Payments Submitted,Construction Services,28000,28000,0,10/19/2024,10/18/2025,005,No ,No 
CT180620258803806,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Imm Emerg Demo 1074 Castleton Av SI,0,0,0,10/19/2024,10/18/2025,,No ,No ,Housing Preservation and Development,,1,-,,,,Construction Services,80625E0021001,,0,0,HIRANI ENGINEERING & LAND SURVEYING PC,Asian American,Professional Engineer,No Subcontract Payments Submitted,Construction Services,12900,12900,0,10/19/2024,10/18/2025,006,No ,No 
CT180620258803806,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Imm Emerg Demo 1074 Castleton Av SI,0,0,0,10/19/2024,10/18/2025,,No ,No ,Housing Preservation and Development,,1,-,,,,Construction Services,80625E0021001,,0,0,HIRANI ENGINEERING & LAND SURVEYING PC,Asian American,Professional Engineer,No Subcontract Payments Submitted,Construction Services,12900,12900,0,10/19/2024,10/18/2025,006,No ,No 
CT180620258803806,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Imm Emerg Demo 1074 Castleton Av SI,0,0,0,10/19/2024,10/18/2025,,No ,No ,Housing Preservation and Development,,1,-,,,,Construction Services,80625E0021001,,0,0,LAKHI GENERAL CONT INC,Asian American,Site Protection,No Subcontract Payments Submitted,Construction Services,9500,9500,0,10/19/2024,10/18/2025,007,No ,No 
CT180620258803806,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Imm Emerg Demo 1074 Castleton Av SI,0,0,0,10/19/2024,10/18/2025,,No ,No ,Housing Preservation and Development,,1,-,,,,Construction Services,80625E0021001,,0,0,24 SEVEN PLUMBING INC,Non-M/WBE,Plumbing,No Subcontract Payments Submitted,Construction Services,12000,12000,0,10/19/2024,10/18/2025,002,No ,No 
CT180620258803806,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Imm Emerg Demo 1074 Castleton Av SI,0,0,0,10/19/2024,10/18/2025,,No ,No ,Housing Preservation and Development,,1,-,,,,Construction Services,80625E0021001,,0,0,ACTION FENCING,Non-M/WBE,Chain Link Fence,No Subcontract Payments Submitted,Construction Services,9800,9800,0,10/19/2024,10/18/2025,004,No ,No 
CT180620258803806,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Imm Emerg Demo 1074 Castleton Av SI,0,0,0,10/19/2024,10/18/2025,,No ,No ,Housing Preservation and Development,,1,-,,,,Construction Services,80625E0021001,,0,0,ABC TANK REPAIR & LINING,Non-M/WBE,Tank Removal,No Subcontract Payments Submitted,Construction Services,9000,9000,0,10/19/2024,10/18/2025,003,No ,No 
CT180620258803597,no,Prime Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emergency Demo 13-64 Rear Gipson St QN,135520,135520,0,10/4/2024,10/3/2025,11/27/2024,No ,No ,Housing Preservation and Development,1016362032,2,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0015001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CT180620258803349,yes,Prime Vendor,APPROVED OIL COMPANY OF BROOKLYN INC,Non-M/WBE,Gas-Fired Htg Plants - BQS,1500000,1500000,1200,12/1/2024,11/30/2027,11/13/2024,No ,No ,Housing Preservation and Development,1016025312,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONTRACTUAL SERVICES GENERAL, MAINT & REP GENERAL",Construction Services,80624B0031001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT180620258803349,yes,Sub Vendor,APPROVED OIL COMPANY OF BROOKLYN INC,Non-M/WBE,Gas-Fired Htg Plants - BQS,0,0,0,12/1/2024,11/30/2027,,No ,No ,Housing Preservation and Development,,1,-,,,,Construction Services,80624B0031001,,0,0,WILL-DO PLUMBING INC,Black American,Installation of Heat Pipes & Plumbing,No Subcontract Payments Submitted,Construction Services,90000,90000,0,12/1/2024,11/30/2027,003,No ,No 
CT180620258803176,no,Prime Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Imm Emerg Demo 63 Audubon Av MN,515711,515711,0,7/1/2024,6/30/2025,10/30/2024,No ,No ,Housing Preservation and Development,1016362444,2,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0002001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CT180620258802949,no,Prime Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,"Immed Emerg Demo & Brace/Shore 2409, 2411 & 2413 Dean St BK",535996,535996,0,8/30/2024,8/29/2025,11/15/2024,No ,No ,Housing Preservation and Development,1015986536,1,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0011001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CT180620258802604,no,Prime Vendor,STATE CONTRACTING CORP OF NY,Non-M/WBE,Imm Emerg Demo 112 E 40 St MN,446816.25,446816.25,0,8/16/2024,8/15/2025,9/25/2024,No ,No ,Housing Preservation and Development,1015855398,1,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0010001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CT180620258802409,no,Prime Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,"ED 12-46 Central Av aka 12-42 Far Rockaway Blvd, QN",495700,495700,0,8/15/2024,8/14/2025,9/30/2024,No ,No ,Housing Preservation and Development,1015837243,1,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0009001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CT180620258802119,no,Prime Vendor,RUSSO DEVELOPMENT ENTERPRISES INC,Women (Non-Minority),Imm Emerg Demo 199 E 109 St aka 1985 3 Av & 1987 3 Av MN,622222,622222,0,7/31/2024,7/30/2025,9/19/2024,Yes,No ,Housing Preservation and Development,,2,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0008001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CT180620258801474,no,Prime Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emergency Demo 121 W119 St. MN Granite Enviro.,577100,577100,0,7/12/2024,7/11/2025,10/4/2024,No ,No ,Housing Preservation and Development,1015922027,1,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0005001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CT180620258801468,no,Prime Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emergency Demo 482 & 484 Emerald St. BK Granite Enviro.,362836,362836,0,7/22/2024,7/21/2025,10/4/2024,No ,No ,Housing Preservation and Development,1015921959,1,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0003001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CT180620258801342,no,Prime Vendor,APPROVED OIL COMPANY OF BROOKLYN INC,Non-M/WBE,Installation & Repair of Gas-Fired Heating Plants - MX,900000,900000,1600,11/1/2024,10/31/2026,9/16/2024,No ,No ,Housing Preservation and Development,1015798845,1,-,CONSTRUCTION,RENEWAL OF CONTRACT,MAINT & REP GENERAL,Construction Services,80623X8002KXLR001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CT180620258801312,no,Prime Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 4-03 Cross Bay Blvd QN,282774,282774,0,7/12/2024,7/11/2025,9/26/2024,No ,No ,Housing Preservation and Development,1015806999,1,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0001001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CT180620258801307,yes,Prime Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emergency Demo 12 Cornish St. SI Statewide Demo DO00454,180955,180955,176495,7/9/2024,7/8/2025,9/3/2024,No ,No ,Housing Preservation and Development,1016229419,2,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80624E0070001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT180620258801177,yes,Prime Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Accel Emerg Demo 3015 Seagirt Av QN,252050,252050,247963.48,7/2/2024,7/1/2025,9/19/2024,No ,No ,Housing Preservation and Development,1016190373,2,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80624E0069001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT180620258801125,yes,Prime Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,"Emergency Demo 117-59 140 Street, Queens",295395,295395,284609,7/8/2024,7/7/2025,10/4/2024,No ,No ,Housing Preservation and Development,1016229460,2,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0004001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT180620258801125,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,"Emergency Demo 117-59 140 Street, Queens",0,0,0,7/8/2024,7/7/2025,10/4/2024,No ,No ,Housing Preservation and Development,,2,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0004001,,0,0,KINGSWAY EXTERMINATING CO INC,Hispanic American,Exterminator,ACCO Reviewing Subcontract,Construction Services,1000,1000,0,11/1/2024,12/6/2024,008,Yes,No 
CT180620258801125,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,"Emergency Demo 117-59 140 Street, Queens",0,0,0,7/8/2024,7/7/2025,10/4/2024,No ,No ,Housing Preservation and Development,,2,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0004001,,0,0,THEODORE YEN,Non-M/WBE,One Site Engineer,ACCO Reviewing Subcontract,Construction Services,25000,25000,0,11/1/2024,12/6/2024,007,No ,No 
CT180620258801125,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,"Emergency Demo 117-59 140 Street, Queens",0,0,0,7/8/2024,7/7/2025,10/4/2024,No ,No ,Housing Preservation and Development,,2,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0004001,,0,0,THEODORE YEN,Non-M/WBE,On Site Engineer,ACCO Reviewing Subcontract,Construction Services,25000,25000,0,9/1/2024,12/6/2024,006,No ,No 
CT180620258801125,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,"Emergency Demo 117-59 140 Street, Queens",0,0,0,7/8/2024,7/7/2025,10/4/2024,No ,No ,Housing Preservation and Development,,2,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0004001,,0,0,HIRANI ENGINEERING & LAND SURVEYING PC,Asian American,Professional Engineer,ACCO Reviewing Subcontract,Construction Services,20000,20000,0,9/1/2024,12/6/2024,003,No ,No 
CT180620258801125,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,"Emergency Demo 117-59 140 Street, Queens",0,0,0,7/8/2024,7/7/2025,10/4/2024,No ,No ,Housing Preservation and Development,,2,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0004001,,0,0,HIRANI ENGINEERING & LAND SURVEYING PC,Asian American,Professional Engineer,ACCO Reviewing Subcontract,Construction Services,20000,20000,0,9/1/2024,12/6/2024,003,No ,No 
CT180620258801125,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,"Emergency Demo 117-59 140 Street, Queens",0,0,0,7/8/2024,7/7/2025,10/4/2024,No ,No ,Housing Preservation and Development,,2,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0004001,,0,0,"Cardella Trucking Co, Inc.",Women (Non-Minority),Waste Hauling and Disposal,ACCO Reviewing Subcontract,Construction Services,51000,51000,0,9/6/2024,12/6/2024,002,Yes,No 
CT180620258801125,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,"Emergency Demo 117-59 140 Street, Queens",0,0,0,7/8/2024,7/7/2025,10/4/2024,No ,No ,Housing Preservation and Development,,2,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0004001,,0,0,ACTION FENCING,Non-M/WBE,Chain Link Fence,ACCO Reviewing Subcontract,Construction Services,1600,1600,0,9/1/2024,12/6/2024,004,No ,No 
CT180620258801125,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,"Emergency Demo 117-59 140 Street, Queens",0,0,0,7/8/2024,7/7/2025,10/4/2024,No ,No ,Housing Preservation and Development,,2,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0004001,,0,0,KINGSWAY EXTERMINATION,Non-M/WBE,Extermination,ACCO Reviewing Subcontract,Construction Services,1000,1000,0,9/1/2024,12/6/2024,005,No ,No 
CT180620258801125,yes,Sub Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,"Emergency Demo 117-59 140 Street, Queens",0,0,0,7/8/2024,7/7/2025,10/4/2024,No ,No ,Housing Preservation and Development,,2,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80625E0004001,,0,0,24 SEVEN PLUMBING INC,Non-M/WBE,Plumbing,ACCO Reviewing Subcontract,Construction Services,12000,12000,0,9/1/2024,12/27/2024,001,No ,No 
CT180620258800892,no,Prime Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Imm Emerg Demo 8 GAR Monaco Pl aka 1342 GAR Herkimer St BK,159345,159345,159345,6/7/2024,6/6/2025,9/26/2024,No ,No ,Housing Preservation and Development,1015982662,2,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80624E0067001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CT180620258800848,no,Prime Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Accel Emerg Demo 3 Wavecrest St SI,224613,224613,212173,6/21/2024,6/20/2025,10/8/2024,No ,No ,Housing Preservation and Development,1015984486,2,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80624E0068001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CT180620258800841,no,Prime Vendor,PRESTIGE PLUMBING & HEATING INC,Non-M/WBE,Emerg Sewer Line Repl - 1235 Morris Av BX,69500,69500,64500,1/18/2024,1/17/2025,9/19/2024,No ,No ,Housing Preservation and Development,1015933880,2,-,CONSTRUCTION,EMERGENCY,MAINT & REP GENERAL,Construction Services,80624E0039001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CT180620258800733,no,Prime Vendor,MARK CONTRACTING NY INC,Asian American,Emerg Demo 615 Lenox Rd BK MARK CONTRACTING,65014,65014,0,7/16/2024,7/15/2025,9/30/2024,No ,No ,Housing Preservation and Development,,1,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80624E0064001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CT180620258800701,no,Prime Vendor,NEW SAFEWAY CONTRACTING CORP,Asian American,IED Parapet Wall 2201-2205 Davidson Ave BX New Safeway,165000,165000,82500,3/26/2024,3/25/2025,9/11/2024,Yes,No ,Housing Preservation and Development,,2,-,CONSTRUCTION,EMERGENCY,MAINT & REP GENERAL,Construction Services,80624E0054001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CT180620258800451,yes,Prime Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Imm Emerg Demo 320 Avenue P BK,392750,392750,392750,5/7/2024,5/6/2025,9/5/2024,No ,No ,Housing Preservation and Development,1015982222,2,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80624E0061001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT180620258800425,no,Prime Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,"Emergency Demo 83 Crystal Street BK Granite Environmental, L",438140,438140,0,6/1/2024,5/31/2025,9/3/2024,No ,No ,Housing Preservation and Development,1015793085,1,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80624E0063001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CT180620258800404,yes,Prime Vendor,STATEWIDE DEMOLITION CORP,Non-M/WBE,Emerg Demo 85 Somers St BK,376671,376671,0,5/30/2024,5/29/2025,9/6/2024,No ,No ,Housing Preservation and Development,1015648857,1,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80624E0065001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT180620258800355,yes,Prime Vendor,GRANITE ENVIRONMENTAL LLC,Non-M/WBE,Emerg Demo 355 Autumn Av BK,406830,406830,406830,5/23/2024,5/22/2025,9/10/2024,No ,No ,Housing Preservation and Development,1016129656,2,-,CONSTRUCTION,EMERGENCY,CONTRACTUAL SERVICES GENERAL,Construction Services,80624E0062001,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,No ,No 
CT180620251408206,no,Prime Vendor,MARK CONTRACTING NY INC,Asian American,"KP00843 - 138 West 137 Street, Manhattan - GC Carpentry",31370,31370,0,11/19/2024,11/18/2025,1/2/2025,No ,No ,Housing Preservation and Development,,1,-,CONSTRUCTION,SMALL PURCHASE - PQVL COMP BID,MAINT & REP GENERAL,Construction Services,8062025KP00843,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
CT180620251407608,no,Prime Vendor,NEW YORK CITY HOUSING AUTHORITY,Non-M/WBE,Comprehensive Modernization Design & Construction Services,20007819.89,20007819.89,0,10/9/2024,3/28/2027,12/30/2024,Yes,No ,Housing Preservation and Development,1016137887,1,-,CONSTRUCTION,REQUEST FOR  PROPOSAL (RFP),"DESIGN-BUILD: BUILDINGS, POLLUTION REMEDIATION OBLIGATIONS DESIGN-BUILD: BUILDINGS",Construction Services,PO #2413474 - WYCKOFF GARDENS,,0,0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,,,Not Applicable,Not Applicable,Not Applicable
